Date, Close/Last, Volume, Open, High, Low
03/06/2020, 9009.69, 0, 9028.46, 9077.2, 8826.66
03/05/2020, 9281.08, 0, 9349.33, 9405.24, 9202.08
03/04/2020, 9566.35, 0, 9364.87, 9571.19, 9316.81
03/03/2020, 9259.83, 0, 9363.4, 9541.04, 9129.52
03/02/2020, 9366.2, 0, 8997.15, 9366.2, 8972.71
02/28/2020, 8952.28, 0, 8951.74, 9047.66, 8787.1
02/27/2020, 9204.98, 0, 9416.49, 9510.54, 9203.99
02/26/2020, 9565.73, 0, 9585.49, 9707.06, 9538.44
02/25/2020, 9530.99, 0, 9828.93, 9832.61, 9508.66
02/24/2020, 9812.77, 0, 9811.72, 9880.6, 9777.52
02/21/2020, 10033.15, 0, 10058.24, 10087.3, 10011.57
02/20/2020, 10083.96, 0, 10021.37, 10092.97, 9979.43
02/19/2020, 9941.01, 0, 9967.87, 9993.38, 9940.98
02/18/2020, 9941.9, 0, 9937.73, 9961.96, 9910.91
02/14/2020, 9957.03, 0, 9885.65, 9957.03, 9883.23
02/13/2020, 9880.13, 0, 9828.93, 9904.02, 9817.62
02/12/2020, 9860.45, 0, 9838.74, 9867.53, 9781.09
02/11/2020, 9827.23, 0, 9794.25, 9877.98, 9790.89
02/10/2020, 9745.98, 0, 9698.31, 9745.98, 9695.32
02/07/2020, 9700.35, 0, 9709.79, 9730.63, 9689.74
02/06/2020, 9724.2, 0, 9772.44, 9777.43, 9710.25
02/05/2020, 9735.8, 0, 9776.95, 9782.15, 9700.76
02/04/2020, 9710.35, 0, 9684.67, 9765.43, 9684.67
02/03/2020, 9603.64, 0, 9605.67, 9685.8, 9590.11
01/31/2020, 9558.68, 0, 9663.29, 9669.97, 9539.19
01/30/2020, 9701.9, 0, 9582.26, 9708.3, 9579.56
01/29/2020, 9635.71, 0, 9639.93, 9678.22, 9605.73
01/28/2020, 9612.53, 0, 9571, 9627.99, 9558.32
01/27/2020, 9531.99, 0, 9467.87, 9559.25, 9456.18
01/24/2020, 9595.65, 0, 9701.53, 9708.14, 9561.61
01/23/2020, 9692.64, 0, 9672.74, 9696.93, 9639.06
01/22/2020, 9690.76, 0, 9688.59, 9742.88, 9674.38
01/21/2020, 9679.03, 0, 9643.64, 9711.33, 9643.64
01/17/2020, 9646.4, 0, 9678.94, 9697.22, 9640.29
01/16/2020, 9643.49, 0, 9579.72, 9644.86, 9573.82
01/15/2020, 9538.62, 0, 9510.97, 9577.72, 9507.66
01/14/2020, 9508.95, 0, 9540.93, 9540.93, 9493.17
01/13/2020, 9542.83, 0, 9492.29, 9543.52, 9483.42
01/10/2020, 9478.61, 0, 9523.91, 9534.3, 9471.47
01/09/2020, 9509.22, 0, 9456.47, 9520.76, 9455.49
01/08/2020, 9436.9, 0, 9415.91, 9458.31, 9412.72
01/07/2020, 9408.93, 0, 9413.77, 9423.97, 9369.63
01/06/2020, 9418.86, 0, 9393.23, 9418.86, 9350.73
01/03/2020, 9418.74, 0, 9351.9, 9441.13, 9351.75
01/02/2020, 9412.84, 0, 9412.94, 9421.9, 9370.7
12/31/2019, 9389.51, 0, 9356, 9391.31, 9347.68
12/30/2019, 9350.97, 0, 9412.21, 9413.66, 9347.54
12/27/2019, 9408.98, 0, 9417.95, 9417.95, 9388.59
12/26/2019, 9401.14, 0, 9381.8, 9403.4, 9379.31
12/24/2019, 9373.16, 0, 9358.2, 9385.82, 9336.34
12/23/2019, 9355.43, 0, 9408.78, 9408.83, 9344.39
12/20/2019, 9383.93, 0, 9385.86, 9412.08, 9383.82
12/19/2019, 9373.28, 0, 9304.17, 9380.78, 9303.85
12/18/2019, 9298.49, 0, 9284.13, 9301.2, 9270.63
12/17/2019, 9265.17, 0, 9305.98, 9306.2, 9263.56
12/16/2019, 9288.85, 0, 9305.02, 9324.62, 9280.37
12/13/2019, 9265.84, 0, 9243.62, 9267.57, 9209.04
12/12/2019, 9252.53, 0, 9267.65, 9323.78, 9231.32
12/11/2019, 9272.6, 0, 9279.25, 9301.86, 9264.25
12/10/2019, 9273.16, 0, 9298.51, 9306.9, 9261.41
12/09/2019, 9293.23, 0, 9315.14, 9320.02, 9287.06
12/06/2019, 9324.58, 0, 9354.49, 9361.63, 9324.28
12/05/2019, 9300.74, 0, 9288.92, 9304.37, 9259.26
12/04/2019, 9285.33, 0, 9236.51, 9301.72, 9230.82
12/03/2019, 9231.21, 0, 9194.22, 9235.22, 9185.98
12/02/2019, 9241.99, 0, 9323.13, 9327.79, 9241.99
11/29/2019, 9314.57, 0, 9308.12, 9350.03, 9307.31
11/27/2019, 9325.11, 0, 9321.24, 9326.7, 9289.26
11/26/2019, 9308.76, 0, 9294.39, 9323.98, 9284.7
11/25/2019, 9292.42, 0, 9254.84, 9305.7, 9254.59
11/22/2019, 9216.95, 0, 9225.49, 9240.4, 9184.3
11/21/2019, 9210.75, 0, 9315.96, 9323.46, 9207.72
11/20/2019, 9213.88, 0, 9186.7, 9232.85, 9171.63
11/19/2019, 9204.68, 0, 9172.48, 9221.76, 9161.7
11/18/2019, 9166.25, 0, 9144.72, 9169.85, 9138.41
11/15/2019, 9151.21, 0, 9122.27, 9155.48, 9120.83
11/14/2019, 9112.99, 0, 9062.05, 9116.37, 9048.3
11/13/2019, 9069.05, 0, 9010.7, 9078.43, 8998.38
11/12/2019, 9021.94, 0, 9020.18, 9039.79, 8993.2
11/11/2019, 9010.95, 0, 8947.67, 9023.52, 8943.52
11/08/2019, 8976.51, 0, 8947.09, 9001.75, 8940.36
11/07/2019, 8943.8, 0, 8990.24, 8998.03, 8930.81
11/06/2019, 8964.08, 0, 8945.32, 8969.03, 8938.87
11/05/2019, 8940.97, 0, 9000.19, 9003.02, 8914.75
11/04/2019, 8997.75, 0, 9070.14, 9072.88, 8993.34
11/01/2019, 9045.3, 0, 9047.85, 9075.48, 9001.41
10/31/2019, 9022.69, 0, 9070.18, 9082.74, 8972.92
10/30/2019, 9076.6, 0, 9029.97, 9076.6, 9029.97
10/29/2019, 9024.91, 0, 8986.4, 9058.55, 8986.4
10/28/2019, 9030.12, 0, 9005.03, 9038.27, 8984.19
10/25/2019, 8977.19, 0, 8987.1, 8993.66, 8948.28
10/24/2019, 8992.62, 0, 9026.99, 9027.13, 8956.24
10/23/2019, 8988.45, 0, 8964.97, 8995.21, 8936.51
10/22/2019, 8956.87, 0, 9050.29, 9055.37, 8955.24
10/21/2019, 9026.05, 0, 9029.11, 9038.85, 8992.64
10/18/2019, 9006.29, 0, 8989.59, 9022.63, 8960.9
10/17/2019, 8966.46, 0, 8941.81, 8980.41, 8938.45
10/16/2019, 8908.07, 0, 8926.04, 8927.48, 8889.67
10/15/2019, 8957.26, 0, 8927.9, 8966.57, 8913.43
10/14/2019, 8896.53, 0, 8890.45, 8917.38, 8883.25
10/11/2019, 8909.17, 0, 8951.77, 8975.72, 8906.05
10/10/2019, 8875.98, 0, 8825.24, 8896.06, 8822.65
10/09/2019, 8823.07, 0, 8812.93, 8849.1, 8796.7
10/08/2019, 8761.24, 0, 8800.68, 8827.01, 8749.66
10/07/2019, 8848.1, 0, 8849.05, 8901.4, 8825.37
10/04/2019, 8877.04, 0, 8763.03, 8880.2, 8761.75
10/03/2019, 8740.11, 0, 8663.74, 8741.54, 8625.53
10/02/2019, 8664.48, 0, 8747.29, 8766.68, 8627.67
10/01/2019, 8804.64, 0, 8971.27, 8975.09, 8798.28
09/30/2019, 9098.75, 0, 9119.56, 9123.19, 9072.94
09/27/2019, 9090.33, 0, 9178.4, 9188.38, 9062.1
09/26/2019, 9155.74, 0, 9208.76, 9221.5, 9149.13
09/25/2019, 9203.78, 0, 9183.51, 9218.96, 9145.46
09/24/2019, 9171.93, 0, 9272.79, 9294.88, 9148.87
09/23/2019, 9244.86, 0, 9205.8, 9263.22, 9200.83
09/20/2019, 9210.16, 0, 9241.96, 9265.01, 9190.82
09/19/2019, 9243.59, 0, 9268.53, 9282.18, 9227.09
09/18/2019, 9267.09, 0, 9270.34, 9278.01, 9187.59
09/17/2019, 9275.07, 0, 9177.62, 9276.35, 9173.82
09/16/2019, 9190.11, 0, 9113.25, 9194.66, 9112.56
09/13/2019, 9140.39, 0, 9168.86, 9172.61, 9123.11
09/12/2019, 9141.27, 0, 9087.02, 9151.18, 9082.64
