Date, Close/Last, Volume, Open, High, Low
08/16/2019, 31.6303, 8223, 31.1861, 31.6672, 31.1861
08/15/2019, 31.1875, 10377, 31.032, 31.1875, 31.032
08/14/2019, 30.9013, 10751, 31.1173, 31.2253, 30.9013
08/13/2019, 31.3333, 7829, 31.1664, 31.3824, 31.1664
08/12/2019, 31.1697, 2217, 31.3137, 31.3138, 31.1676
08/09/2019, 31.3356, 3276, 31.3235, 31.3432, 31.1075
08/08/2019, 31.414, 5592, 31.137, 31.51, 31.1253
08/07/2019, 30.9269, 15105, 30.3023, 31.0696, 30.3023
08/06/2019, 30.6355, 4848, 30.3711, 30.712, 30.2414
08/05/2019, 30.224, 7041, 30.4398, 30.4398, 29.7132
08/02/2019, 30.8211, 12986, 30.9111, 30.9406, 30.7835
08/01/2019, 31.0634, 83727, 31.1861, 31.4021, 31.0634
07/31/2019, 31.1635, 5399, 31.5003, 31.5429, 31.1635
07/30/2019, 31.4583, 5001, 31.3432, 31.5494, 31.3432
07/29/2019, 31.3883, 5800, 31.4414, 31.5788, 31.3726
07/26/2019, 31.317, 6006, 31.1464, 31.3235, 31.1173
07/25/2019, 31.0774, 4403, 31.2842, 31.2842, 31.0557
07/24/2019, 31.2036, 10724, 31.1959, 31.2548, 30.97
07/23/2019, 31.1453, 7268, 30.9111, 31.1453, 30.8424
07/22/2019, 30.9215, 17236, 30.9307, 31.1467, 30.9013
07/19/2019, 31.0486, 7102, 31.6377, 31.6377, 30.9602
07/18/2019, 31.533, 7417, 31.2834, 31.6279, 31.2834
07/17/2019, 31.4283, 4556, 31.6181, 31.6279, 31.2548
07/16/2019, 31.5385, 8721, 31.2351, 31.6406, 31.2351
07/15/2019, 31.2926, 10067, 31.3235, 31.4512, 31.2715
07/12/2019, 31.3016, 3507, 31.3432, 31.3432, 31.132
07/11/2019, 31.548, 3575, 32.0109, 32.0109, 31.528
07/10/2019, 31.9118, 10544, 31.9814, 32.0547, 31.7929
07/09/2019, 31.7821, 5583, 31.461, 31.7821, 31.4507
07/08/2019, 31.4621, 3523, 31.5788, 31.5788, 31.4621
07/05/2019, 31.5186, 8005, 31.3923, 31.6279, 31.0094
07/03/2019, 31.5299, 5191, 31.2548, 31.5494, 31.2155
07/02/2019, 31.0826, 5508, 30.8326, 31.127, 30.8326
07/01/2019, 30.7539, 7812, 30.97, 30.97, 30.3455
06/28/2019, 30.6426, 5735, 30.43, 30.7039, 30.43
06/27/2019, 30.2649, 7945, 30.1059, 30.3416, 30.1059
06/26/2019, 30.0916, 10583, 30.6264, 30.6264, 29.9494
06/25/2019, 30.7077, 9679, 31.0617, 31.1708, 30.7077
06/24/2019, 30.9016, 7698, 30.9215, 31.0371, 30.7236
06/21/2019, 30.9578, 21277, 31.5292, 31.5292, 30.8725
06/20/2019, 31.5909, 10985, 31.5586, 31.6762, 31.5145
06/19/2019, 31.208, 8093, 30.9509, 31.2352, 30.7236
06/18/2019, 30.8642, 16207, 31.147, 31.245, 30.8137
06/17/2019, 30.7917, 5837, 30.5099, 30.8422, 30.4612
06/14/2019, 30.3905, 16200, 30.1963, 30.4413, 30.1963
06/13/2019, 30.2274, 4610, 30.0983, 30.2502, 30.0885
06/12/2019, 29.9639, 11032, 29.8925, 30.0395, 29.8386
06/11/2019, 29.7024, 3233, 29.9317, 29.9317, 29.5004
06/10/2019, 29.7256, 5394, 29.6376, 29.8141, 29.5886
06/07/2019, 29.7163, 10307, 29.7543, 29.8042, 29.716
06/06/2019, 29.5253, 7898, 29.4416, 29.5475, 29.1966
06/05/2019, 29.2797, 2919, 28.8242, 29.2797, 28.785
