Date, Close/Last, Volume, Open, High, Low
02/20/2019, 397.1086, 0, 397.2175, 398.1306, 395.6334
02/19/2019, 396.7151, 0, 394.0247, 397.7845, 393.5528
02/15/2019, 394.6041, 0, 390.2941, 395.29, 387.9751
02/14/2019, 387.347, 0, 388.006, 391.7257, 387.061
02/13/2019, 381.6837, 0, 382.6605, 384.032, 379.6708
02/12/2019, 382.9738, 0, 380.8625, 384.0073, 380.4142
02/11/2019, 379.95, 0, 377.9999, 380.5185, 377.5756
02/08/2019, 377.0034, 0, 372.5838, 377.0065, 371.9122
02/07/2019, 372.6031, 0, 375.4761, 376.0448, 370.4549
02/06/2019, 376.8109, 0, 374.785, 377.2429, 374.2792
02/05/2019, 375.3241, 0, 378.6617, 378.8415, 375.1997
02/04/2019, 378.2923, 0, 376.8296, 378.3095, 376.5881
02/01/2019, 378.0368, 0, 377.6917, 379.2169, 376.4045
01/31/2019, 377.6513, 0, 372.0487, 378.1356, 371.9314
01/30/2019, 372.6663, 0, 368.0773, 373.8925, 367.0189
01/29/2019, 367.676, 0, 367.6458, 368.5041, 365.178
01/28/2019, 367.1063, 0, 366.7403, 367.1761, 364.2197
01/25/2019, 370.0193, 0, 369.8244, 373.289, 369.6541
01/24/2019, 367.2352, 0, 365.5887, 367.6808, 363.9174
01/23/2019, 365.6399, 0, 362.6961, 367.6085, 361.8163
01/22/2019, 361.3701, 0, 362.6464, 364.6526, 358.616
01/18/2019, 364.2436, 0, 361.6997, 366.069, 360.6072
01/17/2019, 359.2221, 0, 357.6373, 360.9944, 356.899
01/16/2019, 358.5483, 0, 359.2975, 360.2141, 357.2595
01/15/2019, 359.2651, 0, 355.6177, 360.3342, 355.3819
01/14/2019, 355.8994, 0, 356.1259, 357.3242, 354.7522
01/11/2019, 359.3914, 0, 355.7616, 359.8057, 354.6761
01/10/2019, 357.1397, 0, 354.3268, 357.3515, 352.5481
01/09/2019, 356.4927, 0, 359.0146, 359.3044, 355.3065
01/08/2019, 357.4416, 0, 358.0977, 359.215, 354.4019
01/07/2019, 355.5854, 0, 351.5801, 357.8661, 351.2465
01/04/2019, 352.0276, 0, 343.5157, 352.4319, 342.1327
01/03/2019, 338.121, 0, 345.2903, 345.5155, 337.5698
01/02/2019, 349.3034, 0, 342.0906, 350.1296, 342.0906
12/31/2018, 348.8083, 0, 349.0544, 349.6011, 344.894
12/28/2018, 345.4295, 0, 347.1653, 350.2426, 342.692
12/27/2018, 344.9465, 0, 338.6378, 345.0816, 332.8459
12/26/2018, 342.5977, 0, 329.2023, 342.7319, 326.9453
12/24/2018, 326.7642, 0, 334.5162, 335.6967, 326.7642
12/21/2018, 336.5157, 0, 348.833, 350.1089, 335.8087
12/20/2018, 344.4171, 0, 348.5239, 349.9854, 339.9722
12/19/2018, 349.2753, 0, 353.9591, 361.2068, 346.3236
12/18/2018, 354.5004, 0, 357.6062, 358.4451, 352.0731
12/17/2018, 355.4183, 0, 366.6482, 366.8866, 353.3817
12/14/2018, 366.1901, 0, 370.0998, 372.0177, 365.2847
12/13/2018, 376.1152, 0, 379.3608, 380.1928, 374.1225
12/12/2018, 376.9189, 0, 379.2497, 382.1675, 376.6468
12/11/2018, 373.2781, 0, 378.3115, 379.2584, 370.9839
12/10/2018, 372.4358, 0, 369.6169, 373.9826, 365.2545
12/07/2018, 370.2379, 0, 381.3277, 384.7167, 369.6876
12/06/2018, 383.108, 0, 372.3378, 383.433, 370.5689
12/04/2018, 377.2637, 0, 387.3661, 389.5405, 376.3353
12/03/2018, 388.2432, 0, 388.9277, 389.2635, 383.9523
11/30/2018, 383.597, 0, 381.0817, 383.8315, 378.9613
11/29/2018, 380.9607, 0, 380.9311, 383.5295, 379.9452
11/28/2018, 381.6495, 0, 375.112, 382.1447, 374.6215
11/27/2018, 373.2308, 0, 369.7204, 375.0177, 368.3329
11/26/2018, 370.9313, 0, 368.37, 371.422, 368.0477
11/23/2018, 363.8277, 0, 362.3894, 367.2605, 362.3894
11/21/2018, 365.3153, 0, 364.2998, 367.3472, 362.2931
11/20/2018, 362.1034, 0, 365.5757, 367.0029, 359.8702
11/19/2018, 370.8958, 0, 376.0911, 377.9429, 368.6989
11/16/2018, 376.6855, 0, 375.565, 380.2534, 373.7913
11/15/2018, 378.0063, 0, 377.3009, 378.2994, 368.2254
11/14/2018, 365.0008, 0, 371.4838, 372.5423, 364.4358
11/13/2018, 368.9331, 0, 372.1032, 375.5883, 368.3187
11/12/2018, 370.2554, 0, 380.2445, 380.7011, 369.9033
11/09/2018, 381.7325, 0, 387.3226, 387.6558, 378.2272
11/08/2018, 388.8886, 0, 387.1286, 389.0264, 386.5592
11/07/2018, 386.9167, 0, 379.7666, 387.1435, 379.2882
11/06/2018, 376.394, 0, 374.0614, 377.1295, 373.3747
11/05/2018, 374.5339, 0, 372.712, 376.7104, 370.5982
11/02/2018, 371.6543, 0, 374.8059, 375.6558, 368.1753
11/01/2018, 372.8654, 0, 370.5868, 373.8205, 368.4739
10/31/2018, 370.5264, 0, 365.3759, 374.326, 364.6838
10/30/2018, 358.9895, 0, 354.649, 359.9048, 353.9128
10/29/2018, 354.3036, 0, 362.4727, 363.8542, 347.9963
10/26/2018, 357.3701, 0, 358.8959, 362.7363, 353.7364
10/25/2018, 365.5714, 0, 360.479, 367.8208, 358.4975
10/24/2018, 356.4568, 0, 368.4739, 369.9541, 355.8936
10/23/2018, 368.8113, 0, 366.86, 371.2781, 361.1393
10/22/2018, 371.3109, 0, 370.7927, 375.0611, 369.6821
10/19/2018, 369.2886, 0, 370.9625, 374.6126, 368.1372
10/18/2018, 369.5598, 0, 375.2966, 375.5329, 367.8536
10/17/2018, 373.2093, 0, 373.0493, 374.971, 368.5642
10/16/2018, 372.5165, 0, 366.4375, 373.1963, 365.4378
10/15/2018, 363.6674, 0, 368.2629, 368.9439, 363.6674
10/12/2018, 369.0784, 0, 364.7736, 370.0031, 361.1285
10/11/2018, 358.9954, 0, 366.6381, 368.4366, 358.2211
10/10/2018, 367.7795, 0, 380.7607, 381.1966, 367.3715
10/09/2018, 381.0749, 0, 381.2759, 385.1408, 380.0324
10/08/2018, 382.5181, 0, 385.8251, 387.9018, 379.9661
